,전체,강,강,강,강,약,약,약,약
LS 왜도,0.5276363258462332,0.9477574310747215,1.0312762012476742,-0.0005835080832541524,0.5076868190416233,0.015022155282653835,-0.024386253238446277,0.5970796281806343,-0.3720164261523827
LS 첨도,1.0905204509009763,1.9744649284456552,1.822716668456295,-0.08632620045055583,0.15852599470256967,1.0043531285711005,0.25370557907263613,2.580337777614003,0.6657679159017911
LS min,-43.523,-25.37,-9.897,-25.37,-7.156,-43.523,-22.034,-20.597,-43.523
LS 1Q,-1.81675,7.180250000000001,8.47625,-7.872,6.1785,-12.2445,-10.559000000000001,2.28475,-14.9025
LS median,8.6965,15.3875,17.5765,-4.364,11.086,-5.4945,-5.279999999999999,5.396000000000001,-8.6245
LS 3Q,20.794999999999998,25.44725,27.789,4.777,17.311500000000002,1.18575,-1.6045,10.114999999999998,-1.7999999999999998
LS max,102.008,102.008,102.008,17.349,35.662,35.679,13.184,35.679,19.651
BH 왜도,1.0358981619606202,1.320813757372276,1.339010730284384,0.29264269903932555,0.6740209143655079,0.5895158040679798,0.26153075519333774,1.0431803950891965,0.11942108124290121
BH 첨도,2.3097920830478036,3.2906416698923846,3.0766865338874747,-0.24773869220670086,0.35442819575375095,1.5704238093931044,0.5215030377222649,2.9553392029543546,0.33738121084226913
BH min,-15.891,-10.672,-4.51,-10.672,-3.269,-15.891,-9.472,-8.932,-15.891
BH 1Q,-0.7322500000000001,3.86725,4.56175,-3.597,3.3365,-5.539499999999999,-4.803750000000001,1.3162500000000001,-6.66525
BH median,4.68,8.381499999999999,9.631,-1.961,5.98,-2.496,-2.395,2.925,-3.939
BH 3Q,11.50075,14.26825,15.687999999999999,2.601,9.479,0.7589999999999999,-0.628,5.4495000000000005,-0.724
BH max,66.631,66.631,66.631,9.5,20.584,20.594,7.142,20.594,10.832
DCA1 왜도,0.4688812042540223,0.5071032835632093,0.6853117892012945,0.2107924007693113,0.35464401843411497,0.47989331316142886,0.2793073779417825,0.3970137925222949,0.15702534147273436
DCA1 첨도,0.7165482199092752,0.8304840402705338,0.7339612114340257,-0.2917844868418453,0.4413488806467498,1.1009252195221526,1.1472851004589626,2.0002443901155806,0.467352653548589
DCA1 min,-25.858,-23.255,-14.853,-23.255,-7.341,-25.858,-16.486,-18.998,-25.858
DCA1 1Q,-1.397,2.254,2.36225,-8.357,5.138,-5.15775,-6.1025,4.3652500000000005,-5.8035
DCA1 median,5.118,7.390499999999999,7.4115,-5.05,8.881,-0.6395,-4.3545,6.721,-1.6535
DCA1 3Q,11.75175,13.859750000000002,14.462,4.686,13.588,4.999,-0.22749999999999998,13.7155,3.61925
DCA1 max,49.607,49.607,49.607,17.356,29.26,35.933,14.746,35.933,21.86
DCA1* 왜도,0.4710384433589531,0.5091318249236315,0.6869720094450396,0.21389805442076662,0.35517146246081144,0.4825578081262886,0.2808199569470766,0.39964012346115524,0.15999923141981004
DCA1* 첨도,0.7193720930756453,0.8345191801146172,0.7395955136471994,-0.2955700753967019,0.44216676408173683,1.1009617865872956,1.1474495032975311,1.9999925205418445,0.46197316755739637
DCA1* min,-50.139,-45.142,-28.886,-45.142,-14.284,-50.139,-32.056,-36.923,-50.139
DCA1* 1Q,-2.7177499999999997,4.38575,4.595750000000001,-16.26,9.997499999999999,-10.037,-11.87375,8.49475,-11.292
DCA1* median,9.959,14.381,14.4225,-9.828,17.282,-1.244,-8.4735,13.0785,-3.218
DCA1* 3Q,22.868,26.97075,28.142,9.118,26.441499999999998,9.7275,-0.4425,26.689,7.04225
DCA1* max,96.661,96.661,96.661,33.774,56.953,69.96,28.695,69.96,42.542
