,전체 시나리오,메인 시나리오,세부 시나리오,LS 수익률(%),BH 수익률(%),DCA1 수익률(%),DCA1* 수익률(%),P_0,P_T,H_DCA1,H_DCA1*
0,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.728,8.494,7.447,14.454,1,1.3392988430168575,1.1600754513247713,1.02238
1,상상상하하하하하하하하하하하상하하하하하하하하하,약,약약,-14.789,-6.7,-7.056,-13.392,1,0.72608619512111,0.8405075323381003,0.968
2,상하하하하하하하하하하하하하하하하하하상하하하하,약,약약,-0.391,0.177,6.597,12.788,1,0.9921980293741839,0.8731948510186951,0.77996
3,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.867,13.448,14.92,29.242,1,1.5591866957562546,1.1806204152566036,0.93346
4,상하하하하하하하하하하하하상상상상상상상상상상상,강,약강,24.467,13.227,21.147,41.758,1,1.54919692948558,1.0555608889924217,0.77093
5,상상상하하하하하하하하하하하하하하하하하하하하하,약,약약,-2.261,-0.748,8.174,15.881,1,0.9552842194440418,0.8163679240733458,0.71139
6,상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,65.861,37.22,31.974,63.886,1,2.750999754435552,1.5794893468776818,1.02425
7,상하상하하상상상상상상상상상상상상상상상상상상상,강,강강,24.781,13.4,5.556,10.754,1,1.5570392875277768,1.397454522756216,1.26934
8,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.678,-4.797,-2.043,-3.909,1,0.7978369071721149,0.8314561073486642,0.86407
9,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.454,7.816,3.654,7.053,1,1.3099753146758606,1.2192536007719548,1.14304
10,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-8.089,-3.573,1.952,3.759,1,0.844759894011326,0.8127170349280566,0.78465
11,상상상상상상하상상상상상하하하상상하상상상하하하,강,강약,-9.996,-4.476,-10.765,-20.299,1,0.8100728579702596,1.0173056483267888,1.27525
12,상하하하하상하하상상상상상상하상상상상상상상상상,강,강강,15.218,8.222,12.829,25.078,1,1.3275164473774859,1.0427882784410403,0.84855
13,상하상상상상상하하하하하하하상상상하상하하하하하,약,약약,-10.568,-4.745,-8.33,-15.777,1,0.7998136914810848,0.9517808991558532,1.12753
14,상하상상상상상상상상상상상상상상상상상상상하하상,강,강강,-7.005,-3.054,-13.734,-25.753,1,0.8648155068264985,1.1621071663298188,1.5688
15,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.317,13.145,6.275,12.159,1,1.5454686215440054,1.368352041093013,1.22854
16,상상상하하하상상상하상상하하상하하하하하하하하하,약,강약,-9.967,-4.463,-8.724,-16.512,1,0.8105923849123474,0.9729567280599978,1.16293
17,상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,23.007,12.427,10.501,20.465,1,1.5130775176132423,1.2391650840714605,1.04265
18,상상하상상상상상상상상상상상상상상상상상하하하하,강,강강,-2.734,-0.981,-6.36,-12.087,1,0.9460673523408102,1.078947567669129,1.22409
19,상상하하하하하하하하하하하하하하하하하하하하하하,약,약약,-36.169,-15.669,-22.85,-42.021,1,0.40744113443608043,0.6845379682222039,1.21206
20,상하하하하상상상상상상상상상상상상상상상상상상상,강,강강,32.5,17.697,19.607,38.648,1,1.7556251630513116,1.2272040401420627,0.91328
21,상하하상하하하상상상상상상상상상상상상상상상상상,강,강강,0.313,0.528,-5.578,-10.614,1,1.006277209956521,1.128678541459448,1.25945
22,상상하하하하하하하하상하하하하하하하하하하하하하,약,약약,-3.05,-1.136,2.447,4.715,1,0.9399308172974551,0.8955718736678647,0.85719
23,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-45.814,-19.114,-26.755,-48.73,1,0.2936105784139821,0.5472893309791749,1.11699
24,상상상상상상상하상하상하상하하하하상상하하하상하,강,강약,-9.51,-4.247,-9.581,-18.106,1,0.818852740284706,1.001592243523286,1.22097
25,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,51.57,28.69,30.035,59.893,1,2.2973343602902454,1.3586339526939495,0.8986
26,상하상상상상상상하하하하하하하하하하상하하하하하,약,강약,-8.013,-3.537,-6.559,-12.461,1,0.8461520707908672,0.9691131468651127,1.10419
27,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,-1.142,-0.196,-8.354,-15.822,1,0.9772822635146122,1.163580984792919,1.37919
28,상상상상상상상상하하하하하하하하상상상상상상상상,강,강강,1.651,1.198,1.426,2.744,1,1.033300450789953,1.004445616022765,0.97884
29,상하상하하하하하하상상상상상상상상상상상상상상상,강,약강,13.238,7.172,10.45,20.365,1,1.2822944089206598,1.0511212293551466,0.88509
30,상하하상상상상상상상상상상상상상상상상상상상상상,강,강강,30.708,16.691,16.503,32.409,1,1.7084535797469824,1.2587117725880212,0.97447
31,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.819,11.778,7.558,14.672,1,1.4839922400741317,1.2827504942800023,1.12853
32,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.918,17.37,10.341,20.149,1,1.7402452442588685,1.4293406128472168,1.2055
33,상상상상하하하하상하하하상상상상상상상하하하하하,강,약강,0.926,0.834,1.16,2.23,1,1.0186147154084344,0.9953946873148752,0.97465
34,상하하상상상상상상상상상상상상상상상상상상상상상,강,강강,2.388,1.568,-3.362,-6.421,1,1.0483321075839176,1.1225442567612411,1.19713
35,상상상하하하하하하하하하하하하하하하하하하하하하,약,약약,-29.013,-12.856,-13.788,-25.851,1,0.5039217579089342,0.6779906626041318,0.91653
36,상하하하상상상상상상상상상상상상상상상상상상상상,강,강강,29.184,15.839,14.851,29.105,1,1.6688455790079517,1.265155254283406,1.00121
37,상하상하하상상상상상상상상상상상상상상상상상상상,강,강강,41.496,22.821,26.65,52.95,1,2.002101089067173,1.2481777516539025,0.85583
38,상상상하하하하하하하하상상상상상상상상상하하하하,약,약강,-4.227,-1.711,-4.431,-8.447,1,0.9172469687974537,1.0042666762987396,1.09432
39,상상하하하하하하하하상상상상상상상상상상상상상상,강,약강,25.516,13.805,18.353,36.122,1,1.5754228982438574,1.1247062771079266,0.85024
40,상상하상상상상상상상상하하상상상상상하하하하상하,강,강강,0.586,0.664,-2.459,-4.703,1,1.0117576677936837,1.0634090399790248,1.11408
41,상하하하하상상상상상상상상상상상상상상상상상상상,강,강강,13.583,7.355,6.319,12.244,1,1.2901145563328622,1.1413267752677094,1.024
42,상상상하하하하하하하하하하하하상상상상상상상상상,강,약강,15.175,8.199,17.807,35.025,1,1.3265282054079892,0.9558126176889589,0.72759
43,상하하하상상하상상하상하하상하하하하상상상상상상,강,약강,6.723,3.775,5.396,10.444,1,1.1389755194842666,1.0253267630749,0.93375
44,상상하하상상상상상상상상상상하상상상하하하하하하,강,강약,-7.944,-3.504,-7.369,-13.979,1,0.8474225880894377,0.9876085140090306,1.14523
45,상하하하상상상상상상상상상상상상상상상상상상상상,강,강강,10.888,5.936,0.226,0.434,1,1.229611889422134,1.2240700652106506,1.219
46,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,33.471,18.244,18.732,36.884,1,1.7814442937149573,1.2636832899838906,0.95075
47,상하하하상상하상하하하하하상상하하하하하하하하하,약,약약,-3.687,-1.448,-0.827,-1.585,1,0.927625156341453,0.9431530313595416,0.95775
48,상상상상상상상하상상상하하하하상하하상상상상상상,강,강강,4.044,2.406,1.828,3.52,1,1.0825185928135168,1.0439910177939709,1.01014
49,상하하하하하하하하하하하하상상상상상상상상상상상,강,약강,8.968,4.936,8.314,16.155,1,1.1874042160805809,1.0121148982273291,0.88008
50,상하하하하상하상하상상상상상상상상상상상상상상상,강,강강,26.996,14.623,18.616,36.651,1,1.6128022326116187,1.1462956013235324,0.86369
51,상상상상상상상상하하상상상상상상상하상상상상상상,강,강강,4.837,2.81,1.5,2.886,1,1.0990783895204905,1.0668407728532077,1.03829
52,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,40.315,22.142,25.936,51.492,1,1.9688213644783041,1.2413781921501634,0.85788
53,상상상상상상상상상하하하하하하하하하하하하하하하,약,강약,-9.644,-4.31,-4.701,-8.959,1,0.8164221575708865,0.8989598984504804,0.98501
54,상상상하상상상상상상하하하하하하하상상상상상상상,강,강강,7.558,4.205,4.565,8.825,1,1.1568665931038131,1.0580579552642877,0.97685
55,상하하하하하하하하하하상상상상상상상상상하하하하,약,약강,-5.073,-2.123,-4.724,-9.001,1,0.9011089672187474,0.9926729095927241,1.08819
56,상하하하하하하하하하하하하상상상상상상상상상상상,강,약강,5.141,2.965,6.352,12.309,1,1.1054628225708896,0.977360866782374,0.87642
57,상하하하하하상상상상상상상상상상상상상상상상상상,강,강강,27.258,14.768,14.479,28.362,1,1.6194678727145997,1.2357277558121464,0.98288
58,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,-0.8,-0.026,-7.779,-14.746,1,0.9840569077724078,1.1570636146112274,1.35393
59,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,12.784,6.932,-9.193,-17.384,1,1.2720119772447078,1.5425821764853929,1.86362
60,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,29.282,15.894,12.235,23.898,1,1.6713812106897887,1.3268463674058086,1.0888
61,상상하하상상상상상상상상상상상상상상상상상하하하,강,강강,-2.858,-1.042,-6.171,-11.73,1,0.9436580319970712,1.0718584172219479,1.21114
62,상하하하하하상상상상상상상상상상상상상상상상상상,강,강강,1.881,1.313,0.379,0.728,1,1.0379754435273076,1.0301498671386775,1.02302
63,상상상상상상하상상상상상상상상상상상상상상상상상,강,강강,48.424,26.843,31.739,63.403,1,2.2029573726371754,1.2693298399188386,0.82506
64,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,23.331,12.604,12.002,23.437,1,1.5210448541701815,1.2125173008828343,0.99828
65,상하하하상상상상상상상상상상상상상상상상상상하상,강,강강,-1.596,-0.42,-7.963,-15.09,1,0.9683302054763169,1.1431294100666645,1.34311
66,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.335,8.284,2.658,5.124,1,1.330215767707407,1.2622158853904801,1.20369
67,상하하하하하하하하하상하상상상상상상상하하상상상,강,약강,10.378,5.67,10.274,20.018,1,1.21833358699593,1.001881442771417,0.84582
68,상상하하하상하상상하하상하하하상상상상상상상상상,강,약강,11.306,6.155,9.712,18.908,1,1.2388939416163087,1.0292548790044773,0.87621
69,상하하상하하하하하하하하하하하하하하하하하하하하,약,약약,-21.249,-9.583,-6.165,-11.72,1,0.6201641545263988,0.7043316052737053,0.79576
70,상상상상상상상상하상하하하하상상상상상상상상상상,강,강강,25.644,13.876,18.875,37.173,1,1.5786480723012224,1.1171313297943724,0.83898
71,상상하상상하하하하하하하상상상하하상상상상상상상,강,약강,17.379,9.377,15.58,30.561,1,1.3777841528594157,1.0313743778291748,0.80827
72,상상상하하하하상상하상상상상하하하상하하하하하하,약,강약,-15.259,-6.914,-12.967,-24.351,1,0.7181073008622784,0.9480312709341949,1.25482
73,상하하하하하하하하하하하하하하하하하하하하하상하,약,약약,-5.87,-2.508,3.141,6.059,1,0.8860461595958914,0.8329007088022096,0.7877
74,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-13.414,-6.069,1.314,2.527,1,0.7497100945273635,0.730394566744938,0.71321
75,상상하하하하하하하상하상상상상상상상상상상상상상,강,약강,27.547,14.929,25.282,50.157,1,1.6268318203802694,1.036493330113198,0.72153
76,상하하상상상상상상상상상상상상상상상상상상상상상,강,강강,56.759,31.762,35.301,70.773,1,2.4573399759102537,1.342340164043514,0.84261
77,상상하하하하하하하하하하하상하하상상상상하하하하,약,약약,-10.282,-4.611,-7.881,-14.938,1,0.8049289606441417,0.9485483501589204,1.11246
78,상하하하상하상하하상상상상상상상상상상상상상상상,강,강강,14.379,7.776,9.332,18.158,1,1.3082448144413892,1.0944542948871772,0.93705
79,상하하하하하하하하하하하하하하하하하하하상상상상,약,약약,-0.764,-0.008,7.64,14.832,1,0.984777057492754,0.8499418258541035,0.74681
80,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-32.81,-14.375,-16.028,-29.918,1,0.4514501019331066,0.6402356373881831,0.91916
81,상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,13.592,7.359,5.877,11.382,1,1.2903095896517163,1.151041654686323,1.04008
82,상상상상상상상상상상하하하하하상상상상상상상상상,강,강강,10.083,5.516,3.709,7.16,1,1.2118273402819446,1.126708372338695,1.0553
83,상하하상상상하하상상상상상상상상상상상상상상상상,강,강강,19.577,10.561,11.196,21.839,1,1.4298719839943383,1.156437650142319,0.96322
84,상하하하하하하하하하하상상상상상상상상상상상상상,강,약강,6.493,3.657,7.235,14.039,1,1.1340767053747653,0.9862042891475395,0.87204
85,상상상상상상하하하하상상상상상상상상상상상상상상,강,강강,21.598,11.658,14.381,28.166,1,1.4785963119611312,1.1301730133342796,0.90012
86,상하하하하하하하하상하하하하하하하하하하하하하하,약,약약,-4.566,-1.876,1.059,2.036,1,0.9107651118006579,0.8917818627608016,0.87478
87,상하하하하하하하하하하상상상상상상상상상상상상상,강,약강,19.488,10.513,16.7,32.803,1,1.4277321663305385,1.0483511421125529,0.80953
88,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.517,11.614,6.654,12.9,1,1.4766421287855032,1.2981390805092963,1.15847
89,상하하하상하하하상상상상상상상상상상상상상상상상,강,강강,13.575,7.35,5.897,11.42,1,1.2899186037593215,1.150266946402676,1.03905
90,상상상상상상상상하하하하하하하하하하하상상상상상,강,강약,11.089,6.042,16.569,32.541,1,1.234080757872799,0.9081865621392544,0.70249
91,상하하상상상상상상상상상상하상상상하하하하하하하,강,강약,-14.117,-6.392,-12.554,-23.593,1,0.7375963457275845,0.9645782985405998,1.26345
92,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,42.371,23.326,16.792,32.987,1,2.0269643942489313,1.4860102319862036,1.14611
93,상하상상상상상하하하하하하하하하하하하하하하하하,약,약약,-0.059,0.342,11.229,21.904,1,0.9988283907851333,0.807341678605535,0.67213
94,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.4,5.681,0.792,1.523,1,1.218820468098999,1.199739609394586,1.18254
95,상하하하상상하하하하하하하하하하하하하하하하하하,약,약약,-13.659,-6.182,-4.291,-8.183,1,0.7454718375463121,0.8138186691065542,0.88427
96,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,17.921,9.668,3.434,6.627,1,1.390528299613076,1.2997321524614849,1.22305
97,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-19.354,-8.751,-11.054,-20.832,1,0.6503792907201429,0.8220707977554034,1.03769
98,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.487,11.597,1.118,2.151,1,1.4759059620161177,1.4434428716883927,1.41441
99,상하하하상상하하하하하상상상상상상상상상상상상상,강,약강,36.011,19.683,28.498,56.735,1,1.849900095913584,1.1203503812999491,0.75303
100,상하상하하상상상상상상상상상상상상상상상상상상상,강,강강,60.674,34.099,35.196,70.554,1,2.58160127315832,1.412422064191779,0.8875
101,상하하하하하상상상상상상상상상상상상상상상상상상,강,강강,32.905,17.925,20.859,41.176,1,1.7663821234378267,1.2092804336204859,0.88627
102,상하하하하하하하하하하하하하하하하상상하하하하하,약,약약,-4.972,-2.074,-0.148,-0.284,1,0.9030302131605664,0.9057069924389283,0.90818
103,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,62.36,35.11,22.755,45.017,1,2.6360760472475757,1.7493478191750633,1.25348
104,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,16.55,8.933,2.604,5.019,1,1.3583965338876147,1.290331800243875,1.23167
105,상상상상상상상상상상하하하하하하하하하하하하하하,약,강약,-23.224,-10.436,-16.203,-30.233,1,0.5894581500716235,0.8394464103296838,1.21103
106,상상상하하상상상상상상상상상상상상상상상상상상상,강,강강,28.128,15.251,11.488,22.418,1,1.6416908001512072,1.3207941705839248,1.09548
107,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-12.805,-5.788,0.49,0.941,1,0.760303776806258,0.7529098569275451,0.74619
108,상하상하상상상상하상하하하하하하하하하하상상상상,약,강약,18.997,10.248,23.68,46.895,1,1.416019059679179,0.9257029198337543,0.65623
109,상하하하하하하하하하하하하하하하하상하하하하상상,약,약약,1.067,0.904,8.112,15.758,1,1.0214444663290743,0.8739152000887573,0.76228
110,상상상상상상상상하하상하상상상상하하하하하하하하,강,강약,-16.198,-7.34,-12.306,-23.139,1,0.7022748897036295,0.9132039635400558,1.18875
111,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,45.143,24.93,17.13,33.665,1,2.106636610497859,1.5355129845768523,1.17911
112,상상상상상하상하하하하하상하상상상상상상상상상상,강,강강,25.858,13.994,20.453,40.355,1,1.5840318620351446,1.0917692543400865,0.8041
113,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.001,15.18,5.384,10.42,1,1.638414679824964,1.475280166098062,1.34379
114,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,47.748,26.448,18.69,36.8,1,2.182952697816675,1.5495854652998022,1.16646
115,상하상하상상상상상상상상상상상상상상상상상상상상,강,강강,4.637,2.708,-0.822,-1.576,1,1.094880733036959,1.1131035365510928,1.13023
116,상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,20.436,11.026,5.782,11.196,1,1.450476964118348,1.2962489893174813,1.1731
117,상하상상상상상상상하상하하하하하하하하하상상하하,약,강약,-8.968,-3.99,-7.157,-13.583,1,0.8286799212493572,0.9613739166038179,1.10967
118,상상상상하상상상상상상상상상상상상상상상상상상상,강,강강,7.237,4.04,-1.51,-2.892,1,1.1499773891464737,1.1855053036304308,1.2195
119,상상상하하상하하하상상하하하상상상상상상상상상상,강,약강,28.667,15.551,22.193,43.877,1,1.6555169126496596,1.1087610258907183,0.79974
120,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,4.517,2.647,-10.942,-20.625,1,1.0923760733236851,1.3772780270060354,1.73384
121,상하상상하하하하하상상상상상상상상상상상상상상상,강,강강,10.42,5.691,5.521,10.687,1,1.2192488812407278,1.0949970149601633,0.99517
122,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,42.023,23.125,19.424,38.279,1,2.0170516908572247,1.4142679047730053,1.05488
123,상하하상상상상상상상상상상상상상상상상상상상상상,강,강강,45.341,25.046,21.741,42.961,1,2.1123973921607937,1.425278276943757,1.03357
124,상상상하하하하하하하상하하하상상상상상상상상상상,강,약강,1.27,1.006,0.176,0.337,1,1.0255582112725175,1.021965661317765,1.01868
125,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,56.469,31.589,22.375,44.246,1,2.448244216687232,1.6348077484164538,1.17665
126,상하하하하상하하상상하하하하하하하하하하하하하하,약,약약,-33.168,-14.515,-20.698,-38.252,1,0.44665092690002145,0.7102353251299928,1.17144
127,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.504,5.736,2.154,4.15,1,1.2211234118529701,1.170163708717908,1.12576
128,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,85.634,49.347,43.51,87.918,1,3.4459927654110682,1.6732074459074358,0.97584
129,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.304,11.498,4.346,8.399,1,1.4714776791756181,1.3514442066652221,1.25228
130,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.052,4.461,-4.743,-9.038,1,1.1675245527789664,1.286684630893447,1.41106
131,상상하상상상상상하하하상하하상하하하하하하하하하,약,강약,-15.521,-7.033,-11.801,-22.21,1,0.7136764133260614,0.9174350242441252,1.17939
132,상하하하하하하하상하하하하하상상상상상상하하하하,약,약강,2.593,1.672,3.668,7.081,1,1.0525304663726176,0.979369029058264,0.91793
133,상상상하상하하하하하하하하상상상상상상상상상상상,강,약강,19.158,10.335,15.167,29.736,1,1.4198659082657863,1.0705050976901096,0.84358
134,상하하하상상상상상상상상상상상상상상상하하하상상,강,강강,-0.79,-0.021,-8.04,-15.236,1,0.9842614760458516,1.1639041104916754,1.36989
135,상상하하하하하하하하하하하하하하하하상상상상상상,약,약강,15.786,8.525,19.465,38.361,1,1.340628792571676,0.9393548124089727,0.7003
136,상상하하하하하하하상상상상상상하하하상상상상상상,강,약강,23.45,12.669,20.965,41.39,1,1.5239924017403184,1.0415059871734789,0.76233
137,상상하하하하하하하하하상상상상상상상상상상상상상,강,약강,1.041,0.891,0.775,1.49,1,1.0209295899873871,1.0052825761238888,0.99117
138,상상상상상하하하하상상상상상상상상상상상상상상상,강,강강,24.064,13.006,15.69,30.782,1,1.5391759309675532,1.1499874150674116,0.8999
139,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.27,7.718,4.702,9.091,1,1.3057538916607494,1.1911116305542135,1.0972
140,상상상상하상상상상상상상상상상상상상상상상상상상,강,강강,26.012,14.078,12.751,24.923,1,1.58789054932979,1.2490481032990899,1.0175
141,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.022,7.587,0.377,0.723,1,1.3000911689305292,1.2903561308660492,1.28149
142,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,53.515,29.838,21.115,41.693,1,2.356688453034762,1.606603227999469,1.17384
143,상상상상하상상상상상상상상상상상상하하하상하하하,강,강약,-2.915,-1.07,-6.318,-12.008,1,0.942544140790991,1.0739668006443397,1.21735
144,상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,8.075,4.473,-2.294,-4.388,1,1.1680136774526497,1.2235001750801435,1.27769
145,상하상하상하하하하하하하하상하하하하하하하하하하,약,약약,3.189,1.973,6.974,13.528,1,1.064789180263403,0.9304729991187038,0.82615
146,상상상하하하하하하상상상상상상상상상상상상상상상,강,강강,28.134,15.255,21.212,41.889,1,1.6418365451275174,1.1174803222735143,0.81551
147,상하하하하하하하하하하하상상하하하하하하하상상상,약,약약,-0.438,0.153,3.838,7.411,1,0.9912537807090399,0.919337245661315,0.85919
148,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.826,6.428,0.523,1.005,1,1.2505101646745251,1.2375280825789117,1.22574
149,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,43.866,24.19,22.637,44.778,1,2.0697528392393285,1.3761711322928467,0.98745
150,상하하하하하하하하하하하하하하하하하상상하상하상,약,약약,9.839,5.388,16.687,32.776,1,1.206452068820893,0.8860709881868555,0.68434
151,상상상상하하상상상하상상상상상상상상상상상상상상,강,강강,25.956,14.048,18.273,35.962,1,1.5864816097018748,1.134126678165485,0.85823
152,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.054,11.906,-0.155,-0.298,1,1.4897075220642668,1.4943472835863922,1.49863
153,상하하하하하하상상상상상상상상상상상상상상상상상,강,강강,11.125,6.06,4.266,8.243,1,1.2348695191627022,1.135882603706705,1.05395
154,상하상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.077,15.223,9.109,17.719,1,1.640384333265743,1.3779247483690007,1.18373
155,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,9.098,5.003,-1.173,-2.248,1,1.190226874348471,1.2186416367317356,1.24559
156,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.362,13.17,4.572,8.839,1,1.5466014485991224,1.4143069415671112,1.3056
157,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-12.315,-5.561,-4.732,-9.016,1,0.7688716930188048,0.8471415738570478,0.92881
158,상상하하상상하하하상상상상상상상상상상하하하하하,강,강강,-4.595,-1.89,-5.95,-11.315,1,0.9102091011146874,1.029016857856338,1.15729
159,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-19.046,-8.615,-5.39,-10.261,1,0.6553629669754476,0.732168443422028,0.8138
160,상하하하하하상상상상상상상상상상상상상상상상상상,강,강강,17.996,9.709,9.825,19.13,1,1.3923038068949898,1.1543352802092852,0.98104
161,상상하하하하하하하하하하하하상상상상상상상상상상,강,약강,12.055,6.549,12.386,24.198,1,1.255629744604259,0.9941140119107246,0.81401
162,상상상상상상상상하하상상상상상상하하하상상하하하,강,강약,-6.836,-2.973,-8.294,-15.709,1,0.8679544755036371,1.0320465176604694,1.22161
163,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,20.597,11.114,7.468,14.494,1,1.45436749691992,1.2592685484784485,1.10945
164,상상상상상상상상하하하하하하하하하하하하하하하하,약,강약,-19.023,-8.605,-5.41,-10.297,1,0.6557274136642279,0.732876737042028,0.81491
165,상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,1.003,0.873,-6.503,-12.356,1,1.0201671967386734,1.1670234873473138,1.32809
166,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,30.207,16.41,13.762,26.933,1,1.6953817964400828,1.3100138700309438,1.05225
167,상하상하하하하하하하하하하하하하하하하하하하하하,약,약약,-8.075,-3.566,1.304,2.51,1,0.8450203491072829,0.8233985214820552,0.80415
168,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.324,6.165,4.223,8.159,1,1.2393000716236544,1.1409121788189902,1.05939
169,상상상하하하하하상하하상상상상상상상상상상상상상,강,약강,22.757,12.29,14.839,29.08,1,1.5069321729422622,1.142663409300036,0.90443
170,상상상상상상하하하하하상하하하하하상하하하하하하,약,강약,-8.975,-3.994,-6.852,-13.011,1,0.8285541983825673,0.954935953084498,1.09494
171,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,36.776,20.118,13.367,26.147,1,1.8707752122310142,1.455631857176627,1.17563
172,상상하하하하하하하하하하하하하하하하하하상하하하,약,약약,-11.946,-5.389,-4.075,-7.774,1,0.775350346091512,0.8426271361279954,0.91157
173,상상상하하상하하상상상상상상상상상상상상상상상상,강,강강,-0.155,0.295,-3.902,-7.445,1,0.9969114925669118,1.0795044694859908,1.16374
174,상하하하하하상하하하하하하하하하하하상상상상상상,약,약강,21.298,11.494,24.469,48.501,1,1.471314639300558,0.9496914349318331,0.66719
175,상하하하하하하하상상상상상상상상상상상상상상상상,강,약강,27.768,15.051,18.207,35.829,1,1.6324749614372276,1.168307577774485,0.88483
176,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,4.582,2.68,-8.093,-15.334,1,1.0937334660093967,1.2948278360636127,1.52577
177,상하하상상하상상상상상상하상상상상상상상상상상상,강,강강,0.29,0.516,-3.274,-6.253,1,1.0058006430446695,1.0750387368584409,1.14446
178,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-6.753,-2.933,6.005,11.633,1,0.8695074984724963,0.7737785214661586,0.69774
179,상하하상하상상상상상상상상상상상상상상상상상상상,강,강강,42.996,23.687,25.848,51.313,1,2.044786528973672,1.2910776613608606,0.89309
180,상하하하하상하하상하하하하하하하상상상상상상상상,약,약강,8.506,4.696,9.11,17.722,1,1.177347390389484,0.9889493291089158,0.84956
181,상상하하하상상상상상상상상상상하하하하하하하하상,강,강약,1.912,1.329,3.469,6.696,1,1.0386105342582097,0.9701262501907835,0.91234
182,상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,49.951,27.739,23.645,46.825,1,2.2485375938830665,1.470768855608218,1.04304
183,상상하하하하하하하하하하하상상하하하하하하하상상,약,약약,-0.547,0.099,4.167,8.051,1,0.9890834157915553,0.911529463561128,0.84718
184,상하상상상상상상상상상상상상상상상상상상상상상하,강,강강,-2.528,-0.88,-7.634,-14.476,1,0.9500812449003144,1.1136177245825938,1.29892
185,상하하하하하하하하하하하하상상상상상상상상상하상,약,약강,6.386,3.602,7.139,13.85,1,1.1317948241835667,0.9859860559174317,0.87317
186,상상하하하하하하하하하하하하하하하하하하하하하하,약,약약,-14.44,-6.541,3.055,5.892,1,0.732043982923671,0.6892856686419837,0.65284
187,상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-18.16,-8.221,-5.507,-10.481,1,0.6697785081147145,0.7501272298992239,0.8358
