,전체,강,강,강,강,약,약,약,약
세부 시나리오,전체,전체,강강,강약,약강,전체,강약,약강,약약
N,1000,673,533,41,99,327,44,40,243
P_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P_T,1.2642485973651598,1.4602450765539727,1.5257051954456164,0.889226047699379,1.3443010039660162,0.8608674643557656,0.8062927307661657,1.1103649663345094,0.8296797614701393
H_DCA1,1.09961936216475,1.2095459588291242,1.252167379994494,1.0336821382098211,1.0529116069528577,0.8733789965527473,0.9347243361452229,0.9665328844596169,0.8469372251192339
H_DCA1*,1.0260265499999999,1.0773878751857369,1.1004086116322713,1.2411490243902437,0.8856276767676766,0.9203196024464836,1.1081431818181817,0.8756922499999998,0.8936564609053503
H_DCA2,1.0699671604898073,1.1777442961956934,1.219470624763197,1.003439443300446,1.025283345107064,0.848150609021726,0.9069079061740553,0.9402566879016041,0.8223499331785264
DCA1 > LS,0.337,0.03417533432392273,0.001876172607879925,0.12195121951219512,0.1717171717171717,0.9602446483180428,0.9090909090909091,0.825,0.9917695473251029
DCA1 > BH,0.44,0.34175334323922735,0.26454033771106944,0.14634146341463414,0.8383838383838383,0.6422018348623854,0.1590909090909091,0.85,0.6954732510288066
DCA2 > LS,0.4,0.11144130757800892,0.0300187617260788,0.5365853658536586,0.37373737373737376,0.9938837920489296,0.9772727272727273,0.975,1.0
DCA2 > BH,0.54,0.4487369985141159,0.38649155722326456,0.17073170731707318,0.898989898989899,0.72782874617737,0.2727272727272727,0.925,0.7777777777777778
DCA1* > LS,0.497,0.399702823179792,0.3320825515947467,0.14634146341463414,0.8686868686868687,0.6972477064220184,0.1590909090909091,0.9,0.7613168724279835
DCA1* > BH,0.605,0.649331352154532,0.6435272045028143,0.14634146341463414,0.8888888888888888,0.5137614678899083,0.13636363636363635,0.85,0.5267489711934157
H_DCA1 < P_T,0.671,0.7771173848439822,0.799249530956848,0.14634146341463414,0.9191919191919192,0.4525993883792049,0.11363636363636363,0.85,0.448559670781893
H_DCA1* < P_T,0.671,0.7771173848439822,0.799249530956848,0.14634146341463414,0.9191919191919192,0.4525993883792049,0.11363636363636363,0.85,0.448559670781893
H_DCA2 < P_T,0.71,0.8142644873699851,0.8405253283302064,0.17073170731707318,0.9393939393939394,0.4954128440366973,0.11363636363636363,0.925,0.49382716049382713
LS 수익률(%),10.583444000000002,19.496943536404164,22.263118198874295,-6.0101463414634155,15.167848484848484,-7.761464831804278,-10.547136363636364,5.0978249999999985,-9.373818930041152
BH 수익률(%),6.201848999999999,10.806472511144133,12.283401500938092,-2.4949268292682922,8.36358585858586,-3.2749449541284394,-4.645840909090908,3.009575,-4.061205761316872
