,전체,강,강,강,강,약,약,약,약
세부 시나리오,전체,전체,강강,강약,약강,전체,강약,약강,약약
N,1000,691,563,35,93,309,44,42,223
DCA2 표준편차(%),9.241183354056954,8.817928437803914,8.864256437595326,6.9495622857144905,6.095388423718223,8.28700842994275,5.219766879509761,7.621739112519081,7.915857001466648
LS 왜도,0.27317670201816385,0.5384588871272284,0.531728285860751,-0.12116582769871041,0.6626893049078606,-0.0033397033083617388,-1.3705804914888697,0.5589413353791792,-0.06946038418253513
LS 첨도,0.08508004457640128,0.2952442630257206,0.11191128417573148,0.1280142166723568,1.178407452675399,0.29326161449864196,4.381383932415954,-0.2740900808582847,0.10967886255232617
LS min,-34.707,-16.342,-9.975,-16.342,-7.946,-34.707,-28.441,-5.291,-34.707
LS 1Q,-1.5235,6.2315000000000005,7.761,-6.4350000000000005,7.814,-11.442,-8.429,1.35175,-13.0465
LS median,8.9195,14.077,16.379,-1.146,10.97,-4.682,-4.65,6.785,-6.438
LS 3Q,19.285,23.769,25.9115,1.2735,16.526,0.704,-2.80425,11.60475,-0.9975
LS max,64.73,64.73,64.73,15.211,40.809,25.136,4.197,25.136,19.778
BH 왜도,0.6266113842151138,0.7825283611711448,0.744968995408065,0.1072699119031037,0.8833781888464525,0.3854588703284658,-0.915853342144259,0.6793559488116339,0.2917043627004995
BH 첨도,0.44476463925335796,0.7175761503527918,0.5119555202931667,0.33103081496361586,1.5987188706471493,0.43619030781279244,2.7665463150455323,-0.041399918778025846,0.20205773100449953
BH min,-13.638,-7.257,-4.545,-7.257,-3.631,-13.638,-11.713,-2.4,-13.638
BH 1Q,-0.5882499999999999,3.3645,4.178,-2.935,4.206,-5.191,-3.8505000000000003,0.84325,-5.8835
BH median,4.8004999999999995,7.642,8.945,-0.403,5.917,-2.113,-2.0975,3.6580000000000004,-2.936
BH 3Q,10.6185,13.2615,14.549,0.8035,9.029,0.517,-1.21275,6.266249999999999,-0.33
BH max,39.932,39.932,39.932,8.281,23.875,14.081,2.299,14.081,10.906
DCA1 왜도,0.2734883821636754,0.2615080241406309,0.3786653765909298,0.05916809045187608,0.2697631321826322,0.4519758584167261,-0.2958025696936641,0.2524334528052528,0.3895721454338464
DCA1 첨도,0.05412874514691124,0.21503967497803522,0.1082507230908023,-0.3074494362746836,1.337096191299589,0.21612473113463926,0.7618592185743487,-0.4567156088504607,0.2720839119187892
DCA1 min,-19.069,-15.573,-12.403,-15.573,-8.839,-19.069,-18.892,-4.763,-19.069
DCA1 1Q,-1.40875,1.4115,1.5565,-7.419499999999999,6.146,-5.48,-6.5495,4.1530000000000005,-6.372
DCA1 median,4.926,6.881,7.004,-3.105,8.457,-0.705,-3.598,7.4665,-1.27
DCA1 3Q,11.114749999999999,12.7595,13.3845,0.5815,12.508,5.318,-1.1835,14.451,4.356
DCA1 max,36.513,36.513,36.513,12.729,29.21,27.562,6.946,26.214,27.562
DCA1* 왜도,0.2743390328306168,0.26232158443024345,0.37940215961953305,0.060089381019598966,0.2703862528314976,0.4529093214933624,-0.2934697615194675,0.2527094247257422,0.39056013226009834
DCA1* 첨도,0.055019604949298806,0.21637309726321874,0.10994004446171202,-0.3074814291984267,1.3384113424790276,0.21620582349064854,0.7557730306651349,-0.45612382740164614,0.2723322815830498
DCA1* min,-37.061,-30.283,-24.128,-30.283,-17.197,-37.061,-36.717,-9.268,-37.061
DCA1* 1Q,-2.74225,2.747,3.029,-14.436,11.959,-10.664,-12.743999999999998,8.081,-12.398499999999999
DCA1* median,9.585999999999999,13.39,13.63,-6.042,16.456,-1.372,-7.0015,14.529,-2.471
DCA1* 3Q,21.62775,24.8295,26.0445,1.1320000000000001,24.34,10.348,-2.303,28.1205,8.4765
DCA1* max,71.093,71.093,71.093,24.77,56.857,53.647,13.516,51.02,53.647
DCA2 왜도,0.27341072489049467,0.2595635628639534,0.37601376142499554,0.06517293832233889,0.25400911851696073,0.45677530791792015,-0.27584199757889094,0.2601640138081929,0.39491457813087194
DCA2 첨도,0.05214608058456305,0.21081845257643161,0.10399967088922368,-0.29630532009469945,1.3363676150677484,0.2245444437281301,0.7168816733225096,-0.4491040509041002,0.2804133431817877
DCA2 min,-17.755,-14.202,-11.079,-14.202,-7.551,-17.755,-17.452,-3.36,-17.755
DCA2 1Q,0.05725,2.745,2.9845,-5.9725,7.556,-3.962,-5.08425,5.64175,-4.955
DCA2 median,6.390000000000001,8.371,8.504,-1.684,9.984,0.798,-2.138,8.9575,0.253
DCA2 3Q,12.60275,14.305499999999999,14.870000000000001,2.0745,13.932,6.843,0.32125000000000004,16.006,5.9830000000000005
DCA2 max,38.128,38.128,38.128,14.477,30.728,29.363,8.611,27.964,29.363
